Transaction_ID,Product,Region,Quantity,Unit_Price,Total_Sales,Date
T00071870,Keyboard,South,9,1405.95,12653.55,2022-01-17
T00071871,Headphones,East,1,849.63,849.63,2020-02-28
T00071872,Monitor,South,12,486.63,5839.56,2024-10-16
T00071873,Mouse,East,18,1738.04,31284.72,2022-10-30
T00071874,Smartphone,South,2,1252.14,2504.28,2021-06-17
T00071875,Tablet,East,11,1094.16,12035.76,2022-08-11
T00071876,Mouse,East,16,1629.04,26064.64,2022-10-28
T00071877,Headphones,South,1,1829.46,1829.46,2021-03-11
T00071878,Camera,Central,16,1724.71,27595.36,2021-12-15
T00071879,Headphones,South,11,959.22,10551.42,2022-01-24
T00071880,Printer,Central,20,1899.13,37982.6,2023-04-28
T00071881,Mouse,West,17,1278.48,21734.16,2024-06-06
T00071882,Smartphone,East,5,601.28,3006.4,2024-04-10
T00071883,Camera,East,19,1684.76,32010.44,2022-02-23
T00071884,Smartwatch,West,19,1529.15,29053.85,2022-11-29
T00071885,Camera,West,17,1098.16,18668.72,2023-07-19
T00071886,Tablet,Central,5,1381.67,6908.35,2022-05-14
T00071887,Smartphone,North,6,1259.94,7559.64,2021-03-27
T00071888,Smartwatch,South,7,483.96,3387.72,2021-03-10
T00071889,Headphones,West,14,1293.38,18107.32,2023-12-17
T00071890,Monitor,North,4,1374.07,5496.28,2024-01-14
T00071891,Mouse,East,11,179.69,1976.59,2020-09-24
T00071892,Laptop,West,4,770.55,3082.2,2023-02-03
T00071893,Monitor,East,2,895.19,1790.38,2020-07-30
T00071894,Laptop,West,9,1819.74,16377.66,2023-06-05
T00071895,Printer,North,14,856.87,11996.18,2022-12-17
T00071896,Camera,Central,17,1341.62,22807.54,2023-01-13
T00071897,Mouse,West,1,1071.41,1071.41,2020-12-09
T00071898,Camera,Central,3,1357.18,4071.54,2023-10-04
T00071899,Headphones,East,10,694.25,6942.5,2023-09-06
T00071900,Mouse,North,6,723.88,4343.28,2023-11-08
T00071901,Camera,South,7,803.11,5621.77,2022-11-24
T00071902,Laptop,Central,2,1939.65,3879.3,2021-07-21
T00071903,Tablet,East,15,179.91,2698.65,2021-08-26
T00071904,Smartphone,Central,20,1620.73,32414.6,2022-06-29
T00071905,Smartphone,East,12,94.83,1137.96,2023-05-19
T00071906,Keyboard,North,20,737.39,14747.8,2022-01-19
T00071907,Headphones,Central,19,1798.36,34168.84,2021-03-04
T00071908,Tablet,East,19,1721.13,32701.47,2023-11-09
T00071909,Smartphone,South,3,1832.35,5497.05,2022-12-07
T00071910,Laptop,North,9,425.43,3828.87,2024-02-01
T00071911,Tablet,South,10,1329.71,13297.1,2024-04-21
T00071912,Keyboard,South,18,1767.29,31811.22,2023-10-22
T00071913,Monitor,Central,1,622.8,622.8,2024-09-27
T00071914,Smartphone,East,19,118.59,2253.21,2022-07-05
T00071915,Mouse,West,5,827.43,4137.15,2021-07-25
T00071916,Smartwatch,North,6,1691.91,10151.46,2023-03-11
T00071917,Smartphone,East,11,1464.66,16111.26,2024-12-18
T00071918,Printer,North,14,1776.13,24865.82,2022-01-13
T00071919,Camera,South,5,1786.24,8931.2,2022-11-10
T00071920,Headphones,East,14,821.43,11500.02,2024-02-12
T00071921,Headphones,West,16,266.67,4266.72,2020-01-18
T00071922,Camera,West,15,960.11,14401.65,2021-07-25
T00071923,Camera,Central,7,978.15,6847.05,2020-10-15
T00071924,Smartwatch,West,2,332.36,664.72,2021-05-05
T00071925,Printer,West,20,1878.41,37568.2,2023-10-17
T00071926,Monitor,North,1,634.86,634.86,2021-06-15
T00071927,Keyboard,East,5,155.31,776.55,2023-11-12
T00071928,Laptop,South,8,109.55,876.4,2023-05-23
T00071929,Mouse,South,3,739.82,2219.46,2024-12-12
T00071930,Smartwatch,East,3,528.42,1585.26,2021-03-15
T00071931,Headphones,East,20,1426.74,28534.8,2024-03-02
T00071932,Keyboard,Central,18,799.83,14396.94,2022-08-04
T00071933,Monitor,North,13,1785.65,23213.45,2022-02-18
T00071934,Smartwatch,East,7,973.02,6811.14,2020-05-04
T00071935,Printer,North,6,54.3,325.8,2023-01-30
T00071936,Smartwatch,North,10,1098.66,10986.6,2021-07-09
T00071937,Keyboard,North,5,191.85,959.25,2024-07-08
T00071938,Smartwatch,South,2,1933.71,3867.42,2020-04-13
T00071939,Smartwatch,East,10,1414.43,14144.3,2020-04-11
T00071940,Keyboard,East,5,1284.13,6420.65,2024-07-05
T00071941,Mouse,East,2,1562.61,3125.22,2022-03-20
T00071942,Printer,East,1,1895.21,1895.21,2024-12-22
T00071943,Smartwatch,West,2,254.15,508.3,2021-09-15
T00071944,Headphones,Central,15,481.89,7228.35,2022-11-13
T00071945,Keyboard,West,19,1192.52,22657.88,2024-05-18
T00071946,Headphones,North,8,386.14,3089.12,2022-01-09
T00071947,Camera,East,1,1962.29,1962.29,2020-02-07
T00071948,Printer,North,11,1451.29,15964.19,2024-08-04
T00071949,Monitor,Central,13,1273.03,16549.39,2020-07-14
T00071950,Smartphone,North,16,1080.01,17280.16,2024-03-20
T00071951,Smartwatch,East,11,894.46,9839.06,2024-03-24
T00071952,Tablet,East,3,543.09,1629.27,2022-10-25
T00071953,Laptop,Central,20,1014.72,20294.4,2021-07-13
T00071954,Mouse,South,6,1949.0,11694.0,2022-08-12
T00071955,Mouse,South,12,951.67,11420.04,2020-06-04
T00071956,Keyboard,North,2,869.51,1739.02,2022-11-05
T00071957,Printer,East,8,1648.59,13188.72,2020-11-09
T00071958,Headphones,North,7,131.8,922.6,2022-11-01
T00071959,Laptop,Central,19,375.12,7127.28,2023-05-11
T00071960,Printer,West,12,1017.92,12215.04,2021-02-18
T00071961,Smartphone,Central,9,1572.38,14151.42,2022-01-23
T00071962,Laptop,East,20,896.76,17935.2,2022-02-23
T00071963,Printer,South,2,1949.37,3898.74,2020-03-27
T00071964,Laptop,East,7,1242.86,8700.02,2020-08-14
T00071965,Laptop,Central,15,1559.44,23391.6,2021-05-31
T00071966,Keyboard,West,16,1915.84,30653.44,2021-06-13
T00071967,Monitor,North,4,1015.95,4063.8,2024-10-17
T00071968,Mouse,South,8,1899.82,15198.56,2022-02-11
T00071969,Monitor,South,5,391.98,1959.9,2023-08-06
T00071970,Smartphone,Central,5,1755.3,8776.5,2021-08-18
T00071971,Smartwatch,South,5,1115.88,5579.4,2024-05-18
T00071972,Mouse,East,3,184.76,554.28,2020-08-13
T00071973,Smartwatch,East,3,1232.57,3697.71,2022-10-22
T00071974,Smartwatch,South,9,982.43,8841.87,2023-02-27
T00071975,Camera,West,4,212.94,851.76,2023-06-13
T00071976,Smartwatch,Central,18,153.87,2769.66,2024-02-19
T00071977,Smartphone,West,1,1001.08,1001.08,2023-03-14
T00071978,Headphones,West,4,1912.48,7649.92,2020-04-19
T00071979,Camera,Central,12,685.46,8225.52,2022-08-12
T00071980,Monitor,East,10,951.89,9518.9,2020-12-02
T00071981,Mouse,North,4,1007.91,4031.64,2020-04-05
T00071982,Keyboard,Central,3,907.34,2722.02,2024-09-11
T00071983,Monitor,East,16,1515.61,24249.76,2020-05-24
T00071984,Smartwatch,Central,5,351.18,1755.9,2022-06-09
T00071985,Tablet,Central,17,380.78,6473.26,2021-07-10
T00071986,Laptop,Central,13,922.18,11988.34,2021-12-30
T00071987,Smartphone,Central,5,1292.82,6464.1,2021-11-06
T00071988,Monitor,Central,13,814.76,10591.88,2024-02-18
T00071989,Camera,South,6,1998.19,11989.14,2022-08-11
T00071990,Keyboard,West,16,80.49,1287.84,2024-08-03
T00071991,Monitor,North,19,122.73,2331.87,2020-12-04
T00071992,Monitor,South,15,1394.68,20920.2,2020-09-21
T00071993,Printer,East,2,1410.27,2820.54,2023-02-26
T00071994,Tablet,East,8,1030.09,8240.72,2024-04-26
T00071995,Monitor,South,9,1384.68,12462.12,2023-08-15
T00071996,Laptop,East,18,726.81,13082.58,2024-03-21
T00071997,Mouse,North,11,788.08,8668.88,2024-08-04
T00071998,Headphones,West,4,819.02,3276.08,2020-12-11
T00071999,Mouse,Central,15,76.6,1149.0,2020-03-18
T00072000,Printer,East,17,625.95,10641.15,2020-03-09
T00072001,Monitor,South,13,1361.14,17694.82,2023-05-25
T00072002,Headphones,West,16,1952.17,31234.72,2022-11-18
T00072003,Mouse,Central,2,318.45,636.9,2024-01-27
T00072004,Camera,East,4,1692.51,6770.04,2024-10-23
T00072005,Printer,North,16,419.89,6718.24,2021-05-31
T00072006,Keyboard,East,19,1875.8,35640.2,2023-02-13
T00072007,Smartphone,South,16,423.48,6775.68,2022-02-09
T00072008,Smartphone,West,18,1921.26,34582.68,2021-09-30
T00072009,Tablet,East,1,1808.7,1808.7,2020-09-04
T00072010,Printer,North,19,1365.53,25945.07,2023-10-16
T00072011,Printer,East,4,1724.44,6897.76,2021-08-28
T00072012,Laptop,East,9,259.78,2338.02,2020-07-28
T00072013,Headphones,Central,1,351.31,351.31,2022-07-31
T00072014,Smartwatch,East,14,543.34,7606.76,2021-03-23
T00072015,Printer,West,8,783.62,6268.96,2020-02-13
T00072016,Tablet,South,11,1583.75,17421.25,2022-10-15
T00072017,Tablet,Central,12,1733.84,20806.08,2023-08-05
T00072018,Mouse,Central,12,322.35,3868.2,2024-09-03
T00072019,Smartwatch,East,3,911.57,2734.71,2023-01-12
T00072020,Headphones,South,9,776.86,6991.74,2021-07-20
T00072021,Headphones,East,5,693.17,3465.85,2022-04-29
T00072022,Monitor,South,16,607.26,9716.16,2023-02-05
T00072023,Camera,East,13,1947.33,25315.29,2022-04-10
T00072024,Mouse,West,6,450.2,2701.2,2022-12-22
T00072025,Smartwatch,West,15,1673.8,25107.0,2023-07-03
T00072026,Headphones,East,9,967.01,8703.09,2022-08-11
T00072027,Printer,West,9,365.96,3293.64,2023-06-14
T00072028,Laptop,West,7,551.32,3859.24,2022-06-17
T00072029,Laptop,West,10,767.75,7677.5,2020-02-12
T00072030,Mouse,North,16,324.46,5191.36,2023-10-18
T00072031,Mouse,Central,11,1116.38,12280.18,2020-06-27
T00072032,Keyboard,North,3,904.42,2713.26,2022-10-28
T00072033,Smartphone,South,10,1920.56,19205.6,2020-01-30
T00072034,Monitor,Central,9,1065.62,9590.58,2024-01-03
T00072035,Mouse,Central,7,661.63,4631.41,2021-07-15
T00072036,Tablet,South,9,977.31,8795.79,2022-05-27
T00072037,Keyboard,Central,8,1081.38,8651.04,2022-09-28
T00072038,Tablet,South,5,272.78,1363.9,2024-08-29
T00072039,Printer,Central,10,1758.97,17589.7,2024-01-14
T00072040,Camera,West,19,942.27,17903.13,2023-12-24
T00072041,Smartphone,North,16,1338.73,21419.68,2022-08-23
T00072042,Mouse,South,16,441.69,7067.04,2021-07-31
T00072043,Smartwatch,Central,1,141.87,141.87,2020-01-10
T00072044,Laptop,Central,6,1257.51,7545.06,2020-10-13
T00072045,Mouse,West,10,343.3,3433.0,2020-01-23
T00072046,Tablet,South,19,1273.66,24199.54,2023-04-02
T00072047,Laptop,North,6,1223.35,7340.1,2024-06-15
T00072048,Mouse,West,16,1119.43,17910.88,2020-02-12
T00072049,Laptop,East,18,1597.07,28747.26,2020-06-01
T00072050,Laptop,East,20,307.75,6155.0,2020-04-14
T00072051,Camera,North,16,1233.5,19736.0,2021-01-03
T00072052,Smartphone,East,18,1556.98,28025.64,2021-04-12
T00072053,Keyboard,East,8,1736.9,13895.2,2024-05-23
T00072054,Camera,West,20,610.63,12212.6,2021-09-11
T00072055,Headphones,Central,9,1171.94,10547.46,2024-06-25
T00072056,Tablet,South,20,1620.95,32419.0,2023-01-26
T00072057,Camera,East,9,1558.81,14029.29,2024-06-29
T00072058,Smartphone,Central,7,558.91,3912.37,2020-09-13
T00072059,Mouse,South,20,1117.27,22345.4,2020-06-03
T00072060,Tablet,West,1,80.68,80.68,2021-06-02
T00072061,Smartphone,South,4,1862.77,7451.08,2024-04-13
T00072062,Smartwatch,North,12,933.51,11202.12,2022-08-25
T00072063,Mouse,Central,4,1253.76,5015.04,2023-02-14
T00072064,Headphones,South,2,705.99,1411.98,2021-10-24
T00072065,Laptop,East,3,136.43,409.29,2022-06-20
T00072066,Laptop,Central,15,1962.26,29433.9,2021-07-23
T00072067,Keyboard,East,8,1120.44,8963.52,2020-01-30
T00072068,Camera,North,5,135.06,675.3,2021-11-12
T00072069,Keyboard,East,16,1901.47,30423.52,2021-10-13
T00072070,Smartwatch,Central,13,694.03,9022.39,2020-08-11
T00072071,Smartphone,South,3,250.23,750.69,2022-04-04
T00072072,Smartwatch,East,18,159.29,2867.22,2024-06-05
T00072073,Smartwatch,South,6,1189.47,7136.82,2022-05-20
T00072074,Tablet,South,20,89.01,1780.2,2023-10-26
T00072075,Smartwatch,Central,14,1507.08,21099.12,2020-05-04
T00072076,Tablet,South,13,914.96,11894.48,2020-06-29
T00072077,Printer,West,11,1173.28,12906.08,2022-02-17
T00072078,Headphones,Central,17,1956.02,33252.34,2022-08-30
T00072079,Tablet,South,6,1139.84,6839.04,2024-01-04
T00072080,Headphones,Central,4,1868.25,7473.0,2024-11-09
T00072081,Printer,East,10,1990.32,19903.2,2021-02-18
T00072082,Headphones,West,8,1930.63,15445.04,2021-09-04
T00072083,Mouse,Central,7,1310.52,9173.64,2023-05-11
T00072084,Headphones,East,2,61.84,123.68,2024-03-07
T00072085,Printer,South,1,582.12,582.12,2020-12-28
T00072086,Laptop,South,18,808.36,14550.48,2021-11-12
T00072087,Laptop,East,12,1119.08,13428.96,2022-09-18
T00072088,Laptop,Central,17,1002.2,17037.4,2022-11-17
T00072089,Camera,West,3,1072.68,3218.04,2023-06-04
T00072090,Monitor,East,8,1524.46,12195.68,2024-03-12
T00072091,Printer,West,12,883.67,10604.04,2020-09-25
T00072092,Monitor,Central,6,1863.16,11178.96,2023-12-09
T00072093,Headphones,South,2,978.16,1956.32,2024-06-15
T00072094,Camera,East,18,758.16,13646.88,2021-10-16
T00072095,Smartphone,West,12,344.76,4137.12,2024-10-11
T00072096,Keyboard,East,12,1591.08,19092.96,2024-08-26
T00072097,Keyboard,South,17,1377.39,23415.63,2021-04-19
T00072098,Mouse,Central,11,1016.43,11180.73,2021-04-24
T00072099,Laptop,Central,19,723.92,13754.48,2022-10-12
T00072100,Camera,South,1,107.94,107.94,2021-09-10
T00072101,Printer,East,20,1819.46,36389.2,2022-02-22
T00072102,Tablet,North,2,754.53,1509.06,2021-04-01
T00072103,Smartwatch,South,14,176.01,2464.14,2020-09-24
T00072104,Smartphone,North,11,1489.41,16383.51,2024-12-11
T00072105,Monitor,Central,6,690.28,4141.68,2021-12-03
T00072106,Monitor,West,12,256.9,3082.8,2020-12-22
T00072107,Keyboard,South,20,303.98,6079.6,2023-12-31
T00072108,Smartphone,South,10,1251.91,12519.1,2021-09-04
T00072109,Tablet,East,4,588.23,2352.92,2020-08-06
T00072110,Mouse,Central,6,1776.7,10660.2,2022-06-25
T00072111,Camera,North,12,1888.84,22666.08,2024-05-18
T00072112,Headphones,West,13,1012.21,13158.73,2021-04-01
T00072113,Tablet,East,2,1879.51,3759.02,2023-11-04
T00072114,Printer,South,14,1464.84,20507.76,2021-08-22
T00072115,Printer,North,12,1948.55,23382.6,2021-08-05
T00072116,Headphones,North,8,161.56,1292.48,2022-12-30
T00072117,Smartwatch,East,12,144.46,1733.52,2023-02-10
T00072118,Headphones,North,19,635.84,12080.96,2022-07-10
T00072119,Smartphone,South,15,1954.09,29311.35,2022-09-30
T00072120,Keyboard,East,20,565.38,11307.6,2020-12-21
T00072121,Keyboard,South,13,614.45,7987.85,2022-11-28
T00072122,Keyboard,South,8,1007.36,8058.88,2023-01-16
T00072123,Headphones,North,16,1793.7,28699.2,2024-06-17
T00072124,Headphones,East,3,1518.87,4556.61,2022-10-17
T00072125,Monitor,Central,6,893.06,5358.36,2023-04-19
T00072126,Smartphone,West,17,503.14,8553.38,2023-01-28
T00072127,Smartwatch,Central,13,1866.9,24269.7,2024-01-18
T00072128,Printer,South,11,1519.18,16710.98,2023-08-09
T00072129,Smartwatch,East,11,762.14,8383.54,2024-04-16
T00072130,Headphones,West,7,1200.25,8401.75,2024-05-05
T00072131,Tablet,Central,20,835.56,16711.2,2021-03-18
T00072132,Laptop,North,12,1459.76,17517.12,2020-08-07
T00072133,Mouse,Central,10,1273.59,12735.9,2021-03-13
T00072134,Laptop,Central,12,1544.73,18536.76,2020-07-22
T00072135,Mouse,West,1,404.18,404.18,2024-01-26
T00072136,Smartphone,South,8,1709.2,13673.6,2021-10-13
T00072137,Smartphone,South,20,651.99,13039.8,2021-04-19
T00072138,Tablet,West,11,1028.91,11318.01,2021-12-11
T00072139,Smartwatch,North,11,961.47,10576.17,2023-01-31
T00072140,Camera,East,4,1384.58,5538.32,2024-12-08
T00072141,Printer,West,16,210.35,3365.6,2021-11-15
T00072142,Printer,Central,19,587.32,11159.08,2024-04-19
T00072143,Printer,West,13,886.52,11524.76,2022-02-17
T00072144,Printer,South,18,1428.49,25712.82,2020-12-13
T00072145,Printer,East,18,925.84,16665.12,2020-11-12
T00072146,Mouse,East,17,1020.65,17351.05,2023-09-08
T00072147,Laptop,North,1,1565.5,1565.5,2024-10-27
T00072148,Camera,South,1,635.37,635.37,2022-01-27
T00072149,Tablet,South,9,563.16,5068.44,2022-05-12
T00072150,Headphones,Central,14,434.68,6085.52,2024-07-03
T00072151,Printer,West,1,801.23,801.23,2021-06-09
T00072152,Smartphone,North,15,85.04,1275.6,2021-08-05
T00072153,Printer,West,19,883.79,16792.01,2022-08-10
T00072154,Keyboard,South,9,989.57,8906.13,2021-01-23
T00072155,Smartphone,West,18,1249.37,22488.66,2022-11-30
T00072156,Keyboard,Central,3,1209.46,3628.38,2024-06-26
T00072157,Keyboard,Central,8,243.07,1944.56,2020-12-29
T00072158,Mouse,Central,13,214.15,2783.95,2024-09-29
T00072159,Printer,East,3,465.51,1396.53,2024-03-14
T00072160,Tablet,North,8,283.23,2265.84,2022-09-11
T00072161,Keyboard,South,12,1935.22,23222.64,2023-08-23
T00072162,Headphones,West,6,1881.08,11286.48,2021-07-04
T00072163,Headphones,East,2,459.68,919.36,2020-09-07
T00072164,Printer,North,16,379.01,6064.16,2024-08-25
T00072165,Smartphone,South,13,1466.59,19065.67,2020-03-13
T00072166,Keyboard,East,1,872.62,872.62,2023-10-28
T00072167,Tablet,Central,13,809.56,10524.28,2022-12-17
T00072168,Mouse,West,11,1324.19,14566.09,2020-05-09
T00072169,Laptop,East,13,1310.21,17032.73,2023-10-12
T00072170,Mouse,East,7,67.43,472.01,2021-08-23
T00072171,Camera,West,1,649.93,649.93,2023-10-16
T00072172,Printer,North,20,1630.05,32601.0,2024-10-23
T00072173,Tablet,Central,15,1561.84,23427.6,2020-06-08
T00072174,Mouse,South,16,791.35,12661.6,2020-07-03
T00072175,Smartphone,Central,16,851.25,13620.0,2021-08-02
T00072176,Tablet,Central,16,832.74,13323.84,2023-02-28
T00072177,Headphones,East,18,473.48,8522.64,2023-01-28
T00072178,Mouse,East,8,66.1,528.8,2022-09-28
T00072179,Smartwatch,North,8,900.99,7207.92,2020-11-01
T00072180,Headphones,Central,9,404.8,3643.2,2020-09-29
T00072181,Printer,West,6,671.83,4030.98,2024-09-08
T00072182,Camera,West,16,726.87,11629.92,2021-02-23
T00072183,Smartwatch,Central,17,1042.8,17727.6,2021-05-05
T00072184,Camera,West,2,142.21,284.42,2024-12-21
T00072185,Camera,North,7,1937.05,13559.35,2020-04-30
T00072186,Keyboard,South,14,1501.32,21018.48,2024-02-02
T00072187,Smartphone,East,20,326.61,6532.2,2022-08-04
T00072188,Headphones,Central,14,179.66,2515.24,2021-04-01
T00072189,Headphones,Central,19,1653.52,31416.88,2024-08-27
T00072190,Headphones,South,11,830.07,9130.77,2023-08-09
T00072191,Printer,Central,11,929.16,10220.76,2023-03-12
T00072192,Monitor,North,5,168.62,843.1,2021-09-28
T00072193,Keyboard,Central,20,64.59,1291.8,2023-02-15
T00072194,Smartwatch,South,7,1269.87,8889.09,2024-11-05
T00072195,Mouse,Central,1,1495.35,1495.35,2020-04-30
T00072196,Keyboard,North,13,656.39,8533.07,2023-12-02
T00072197,Monitor,East,8,167.92,1343.36,2023-05-24
T00072198,Mouse,North,5,1017.84,5089.2,2023-12-28
T00072199,Printer,South,20,1290.27,25805.4,2020-05-01
T00072200,Smartwatch,West,18,812.16,14618.88,2020-02-22
T00072201,Printer,West,20,450.91,9018.2,2024-12-11
T00072202,Laptop,Central,12,727.81,8733.72,2020-11-20
T00072203,Tablet,North,7,934.97,6544.79,2024-01-24
T00072204,Monitor,North,12,168.02,2016.24,2022-12-25
T00072205,Camera,Central,15,1307.53,19612.95,2020-07-08
T00072206,Mouse,Central,19,1522.87,28934.53,2020-01-24
T00072207,Headphones,West,11,1329.71,14626.81,2022-07-17
T00072208,Headphones,South,1,280.11,280.11,2020-12-08
T00072209,Smartwatch,West,11,1174.47,12919.17,2022-04-01
T00072210,Printer,East,9,1985.41,17868.69,2024-01-15
T00072211,Printer,South,15,1271.09,19066.35,2021-10-26
T00072212,Smartwatch,North,10,86.21,862.1,2022-12-10
T00072213,Printer,South,18,1147.85,20661.3,2020-01-22
T00072214,Smartphone,West,14,89.45,1252.3,2021-09-19
T00072215,Camera,South,14,349.84,4897.76,2024-11-03
T00072216,Printer,North,4,983.78,3935.12,2024-07-24
T00072217,Printer,East,17,197.17,3351.89,2020-02-24
T00072218,Headphones,South,4,1726.79,6907.16,2024-04-26
T00072219,Headphones,Central,12,242.19,2906.28,2024-06-16
T00072220,Tablet,Central,11,1518.48,16703.28,2020-03-09
T00072221,Printer,West,10,1445.57,14455.7,2022-11-14
T00072222,Mouse,West,11,220.63,2426.93,2024-12-24
T00072223,Keyboard,West,19,1261.5,23968.5,2024-07-20
T00072224,Keyboard,South,9,1921.15,17290.35,2020-05-09
T00072225,Keyboard,Central,10,68.26,682.6,2021-09-05
T00072226,Printer,North,13,142.24,1849.12,2021-04-05
T00072227,Tablet,Central,5,1057.26,5286.3,2023-08-31
T00072228,Smartwatch,West,16,1441.72,23067.52,2022-02-28
T00072229,Smartphone,Central,4,557.51,2230.04,2024-05-20
T00072230,Headphones,West,18,1541.3,27743.4,2024-11-20
T00072231,Printer,Central,20,1968.16,39363.2,2022-02-05
T00072232,Smartphone,South,12,288.81,3465.72,2021-12-15
T00072233,Camera,Central,2,1213.04,2426.08,2024-07-30
T00072234,Printer,West,6,1070.29,6421.74,2021-06-13
T00072235,Tablet,West,4,395.14,1580.56,2020-03-13
T00072236,Monitor,East,10,501.93,5019.3,2024-08-22
T00072237,Printer,South,4,829.1,3316.4,2021-07-24
T00072238,Headphones,West,5,979.15,4895.75,2021-05-15
T00072239,Tablet,West,17,777.55,13218.35,2024-08-31
T00072240,Mouse,South,15,727.63,10914.45,2021-03-02
T00072241,Headphones,Central,8,1033.35,8266.8,2020-11-12
T00072242,Camera,West,17,1339.37,22769.29,2023-09-22
T00072243,Camera,South,9,1086.23,9776.07,2023-03-25
T00072244,Keyboard,Central,9,1196.73,10770.57,2021-07-08
T00072245,Printer,Central,11,1072.71,11799.81,2020-10-25
T00072246,Smartphone,North,10,1623.06,16230.6,2022-05-07
T00072247,Printer,North,1,1236.97,1236.97,2023-07-05
T00072248,Keyboard,East,10,715.01,7150.1,2023-06-17
T00072249,Tablet,West,3,1628.57,4885.71,2024-09-13
T00072250,Keyboard,Central,4,413.88,1655.52,2020-09-14
T00072251,Monitor,East,20,417.91,8358.2,2022-08-21
T00072252,Mouse,Central,5,850.73,4253.65,2020-07-16
T00072253,Keyboard,North,14,1458.02,20412.28,2024-01-14
T00072254,Laptop,South,6,743.76,4462.56,2020-12-15
T00072255,Camera,South,6,1554.4,9326.4,2023-08-23
T00072256,Headphones,West,5,1078.56,5392.8,2022-04-11
T00072257,Laptop,West,5,1481.45,7407.25,2021-01-10
T00072258,Mouse,West,7,965.79,6760.53,2022-12-14
T00072259,Camera,West,18,1179.4,21229.2,2022-11-05
T00072260,Headphones,Central,14,77.62,1086.68,2022-02-01
T00072261,Printer,West,17,836.68,14223.56,2022-05-07
T00072262,Smartwatch,South,14,1929.89,27018.46,2023-05-15
T00072263,Printer,North,20,1691.96,33839.2,2021-05-26
T00072264,Camera,South,14,1236.13,17305.82,2022-06-06
T00072265,Smartwatch,West,13,1638.41,21299.33,2020-05-21
T00072266,Tablet,Central,5,303.39,1516.95,2022-02-27
T00072267,Monitor,Central,15,1528.25,22923.75,2022-01-28
T00072268,Camera,East,19,1835.82,34880.58,2023-06-26
T00072269,Printer,East,4,1500.95,6003.8,2022-11-13
T00072270,Keyboard,East,7,815.1,5705.7,2024-04-23
T00072271,Laptop,West,7,1117.22,7820.54,2022-09-11
T00072272,Smartphone,South,9,576.24,5186.16,2020-07-19
T00072273,Mouse,North,5,767.49,3837.45,2023-03-07
T00072274,Smartphone,East,20,542.76,10855.2,2022-02-04
T00072275,Printer,Central,2,907.29,1814.58,2023-01-12
T00072276,Headphones,North,12,1981.07,23772.84,2023-06-10
T00072277,Tablet,South,5,1853.85,9269.25,2021-01-05
T00072278,Keyboard,East,20,1728.96,34579.2,2023-09-10
T00072279,Smartphone,Central,13,812.44,10561.72,2020-02-19
T00072280,Tablet,Central,9,71.03,639.27,2023-10-11
T00072281,Tablet,North,11,1321.27,14533.97,2024-12-18
T00072282,Headphones,East,10,1578.5,15785.0,2024-01-16
T00072283,Tablet,North,10,1314.7,13147.0,2022-05-17
T00072284,Camera,East,13,991.33,12887.29,2020-12-16
T00072285,Laptop,West,3,816.8,2450.4,2024-09-21
T00072286,Laptop,East,15,579.5,8692.5,2024-12-10
T00072287,Printer,South,4,93.04,372.16,2021-07-12
T00072288,Printer,North,18,403.76,7267.68,2023-02-12
T00072289,Mouse,South,8,255.95,2047.6,2022-09-06
T00072290,Smartwatch,South,8,1943.99,15551.92,2022-09-27
T00072291,Keyboard,West,20,1319.38,26387.6,2024-01-27
T00072292,Headphones,North,11,1084.53,11929.83,2020-06-24
T00072293,Printer,East,11,543.69,5980.59,2023-03-10
T00072294,Laptop,Central,8,1729.95,13839.6,2024-04-22
T00072295,Keyboard,South,19,1161.15,22061.85,2022-03-25
T00072296,Laptop,West,8,439.21,3513.68,2024-11-07
T00072297,Laptop,South,2,1054.93,2109.86,2023-05-22
T00072298,Smartwatch,Central,19,939.67,17853.73,2020-08-25
T00072299,Headphones,Central,6,1831.59,10989.54,2022-04-24
T00072300,Keyboard,Central,15,100.41,1506.15,2020-07-17
T00072301,Smartphone,South,13,173.21,2251.73,2023-07-02
T00072302,Smartphone,South,13,785.17,10207.21,2021-03-25
T00072303,Monitor,Central,7,990.88,6936.16,2023-08-15
T00072304,Monitor,East,14,995.71,13939.94,2022-07-08
T00072305,Laptop,East,15,1160.41,17406.15,2023-07-21
T00072306,Tablet,North,2,69.8,139.6,2022-11-14
T00072307,Keyboard,North,8,622.21,4977.68,2020-10-06
T00072308,Tablet,Central,4,1519.0,6076.0,2022-06-11
T00072309,Smartwatch,West,20,242.76,4855.2,2022-01-31
T00072310,Smartwatch,North,3,473.55,1420.65,2022-11-15
T00072311,Laptop,Central,5,1378.59,6892.95,2021-09-17
T00072312,Headphones,South,4,108.81,435.24,2024-03-06
T00072313,Camera,East,12,1341.92,16103.04,2020-07-28
T00072314,Keyboard,West,11,1719.73,18917.03,2021-01-01
T00072315,Keyboard,Central,2,128.07,256.14,2023-10-10
T00072316,Keyboard,West,1,1325.39,1325.39,2023-04-16
T00072317,Laptop,North,7,851.23,5958.61,2024-04-30
T00072318,Smartphone,West,15,860.03,12900.45,2024-09-11
T00072319,Keyboard,South,15,1514.08,22711.2,2022-03-14
T00072320,Smartwatch,North,18,1881.18,33861.24,2023-08-02
T00072321,Laptop,Central,9,356.1,3204.9,2024-10-20
T00072322,Headphones,North,17,722.82,12287.94,2023-05-06
